IDBillet;IDCanal;IDVol;TarifBase;PrixAchat;DateAchat;Classe;Status
27684;4;VOL01842;810.96;810.96;02/12/2023;Eco;Payé
27685;9;VOL01842;1216.45;1216.45;04/01/2024;Affaire;Payé
27686;18;VOL01842;810.96;810.96;16/01/2024;Eco;Payé
27687;30;VOL01842;810.96;966.96;15/12/2023;Affaire;Payé
27688;15;VOL01842;1216.45;1216.45;02/12/2023;Affaire;Payé
27689;16;VOL01842;810.96;810.96;22/01/2024;Eco;Payé
27690;31;VOL01842;810.96;1089.96;30/12/2023;Affaire;Payé
27691;25;VOL01842;810.96;530.12;17/01/2024;Eco;Payé
27692;14;VOL01842;810.96;810.96;02/01/2024;Eco;Payé
27693;3;VOL01842;1216.45;1216.45;26/12/2023;Affaire;Payé
27694;6;VOL01842;810.96;1067.96;24/11/2023;Affaire;Payé
27695;38;VOL01842;810.96;719.0;19/11/2023;Eco;Payé
27696;22;VOL01842;810.96;1018.96;16/11/2023;Affaire;Payé
27697;14;VOL01842;810.96;810.96;09/12/2023;Eco;Payé
27698;24;VOL01842;810.96;810.96;19/01/2024;Eco;Payé
27699;17;VOL01842;810.96;773.05;21/11/2023;Affaire;Payé
27700;36;VOL01843;754.59;564.89;25/07/2022;Eco;Payé
27701;22;VOL01843;1131.88;1131.88;18/09/2022;Affaire;Payé
27702;15;VOL01843;1131.88;743.98;23/09/2022;Affaire;Payé
27703;3;VOL01843;754.59;510.18;13/10/2022;Eco;Payé
27704;1;VOL01843;754.59;754.59;18/08/2022;Eco;Payé
27705;37;VOL01843;754.59;577.94;08/10/2022;Eco;Payé
27706;25;VOL01843;754.59;672.34;03/09/2022;Eco;Payé
27707;17;VOL01843;754.59;975.59;16/09/2022;Affaire;Payé
27708;39;VOL01843;754.59;754.59;25/09/2022;Eco;Payé
27709;25;VOL01843;754.59;754.59;01/10/2022;Eco;Payé
27710;31;VOL01843;754.59;754.59;29/08/2022;Eco;Payé
27711;25;VOL01844;285.51;285.51;10/04/2023;Affaire;Payé
27712;7;VOL01844;190.34;190.34;08/03/2023;Eco;Payé
27713;32;VOL01844;190.34;190.34;02/04/2023;Eco;Payé
27714;14;VOL01844;190.34;190.34;16/03/2023;Eco;Payé
27715;27;VOL01844;285.51;285.51;02/04/2023;Affaire;Payé
27716;17;VOL01844;190.34;131.41;24/03/2023;Eco;Payé
27717;1;VOL01844;190.34;351.34;14/04/2023;Affaire;Payé
27718;16;VOL01844;190.34;300.34;19/03/2023;Affaire;Payé
27719;23;VOL01844;190.34;311.34;10/04/2023;Affaire;Payé
27720;38;VOL01844;190.34;190.34;23/02/2023;Eco;Payé
27721;38;VOL01844;285.51;285.51;11/02/2023;Affaire;Payé
27722;42;VOL01844;190.34;190.34;22/04/2023;Eco;Payé
27723;23;VOL01845;1042.2;1042.2;27/12/2021;Affaire;Payé
27724;15;VOL01845;694.8;694.8;03/01/2022;Eco;Payé
27725;40;VOL01845;694.8;616.5;13/01/2022;Eco;Payé
27726;31;VOL01845;694.8;694.8;22/01/2022;Eco;Payé
27727;40;VOL01845;694.8;694.8;17/02/2022;Eco;Payé
27728;5;VOL01845;1042.2;694.94;31/12/2021;Affaire;Payé
27729;29;VOL01845;694.8;694.8;09/12/2021;Eco;Payé
27730;35;VOL01845;694.8;694.8;20/01/2022;Eco;Payé
27731;32;VOL01845;694.8;842.8;31/01/2022;Affaire;Payé
27732;4;VOL01845;694.8;957.8;21/12/2021;Affaire;Payé
27733;5;VOL01845;694.8;694.8;05/02/2022;Eco;Payé
27734;32;VOL01846;1315.04;1064.0;08/05/2022;Affaire;Payé
27735;14;VOL01846;876.69;1007.69;19/06/2022;Affaire;Payé
27736;1;VOL01846;876.69;794.59;17/07/2022;Affaire;Payé
27737;12;VOL01846;876.69;876.69;16/07/2022;Eco;Payé
27738;39;VOL01846;876.69;797.44;07/06/2022;Eco;Payé
27739;28;VOL01846;1315.04;1315.04;11/06/2022;Affaire;Payé
27740;36;VOL01846;1315.04;1315.04;25/07/2022;Affaire;Payé
27741;36;VOL01846;876.69;980.69;18/07/2022;Affaire;Payé
27742;28;VOL01846;1315.04;1315.04;09/06/2022;Affaire;Payé
27743;5;VOL01846;876.69;578.79;16/06/2022;Eco;Payé
27744;35;VOL01846;876.69;876.69;02/08/2022;Eco;Payé
27745;24;VOL01846;876.69;726.86;25/06/2022;Eco;Payé
27746;28;VOL01846;1315.04;986.94;30/05/2022;Affaire;Payé
27747;13;VOL01846;876.69;1123.69;04/07/2022;Affaire;Payé
27748;36;VOL01846;876.69;876.69;24/06/2022;Eco;Payé
27749;7;VOL01846;1315.04;1315.04;15/06/2022;Affaire;Payé
27750;24;VOL01846;876.69;876.69;09/07/2022;Eco;Payé
27751;23;VOL01846;876.69;742.91;25/05/2022;Eco;Payé
27752;24;VOL01847;574.08;574.08;03/11/2022;Eco;Payé
27753;7;VOL01847;574.08;605.5;25/10/2022;Affaire;Payé
27754;24;VOL01847;574.08;574.08;06/01/2023;Eco;Payé
27755;7;VOL01847;574.08;459.32;03/11/2022;Eco;Payé
27756;1;VOL01847;574.08;489.92;12/01/2023;Eco;Payé
27757;25;VOL01847;861.12;614.15;05/11/2022;Affaire;Payé
27758;35;VOL01847;574.08;744.08;12/11/2022;Affaire;Payé
27759;1;VOL01847;861.12;861.12;10/12/2022;Affaire;Payé
27760;16;VOL01847;861.12;861.12;13/12/2022;Affaire;Payé
27761;28;VOL01847;574.08;645.08;03/12/2022;Affaire;Payé
27762;16;VOL01847;574.08;675.08;07/01/2023;Affaire;Payé
27763;29;VOL01847;574.08;863.08;02/11/2022;Affaire;Payé
27764;11;VOL01847;574.08;734.52;19/10/2022;Affaire;Payé
27765;35;VOL01847;574.08;574.08;24/12/2022;Eco;Payé
27766;30;VOL01847;574.08;435.67;28/10/2022;Eco;Payé
27767;39;VOL01847;574.08;574.08;31/12/2022;Eco;Payé
27768;35;VOL01847;574.08;574.08;07/12/2022;Eco;Payé
27769;14;VOL01847;574.08;416.78;04/01/2023;Eco;Payé
27770;7;VOL01848;707.47;466.65;05/01/2022;Eco;Payé
27771;3;VOL01848;707.47;707.47;08/12/2021;Eco;Payé
27772;13;VOL01848;707.47;601.7;09/12/2021;Eco;Payé
27773;32;VOL01848;707.47;707.47;14/11/2021;Eco;Payé
27774;40;VOL01848;707.47;584.72;11/01/2022;Eco;Payé
27775;36;VOL01848;1061.21;1061.21;04/01/2022;Affaire;Payé
27776;20;VOL01848;707.47;707.47;19/12/2021;Eco;Payé
27777;7;VOL01848;707.47;707.47;06/11/2021;Eco;Payé
27778;9;VOL01848;707.47;706.31;03/01/2022;Affaire;Payé
27779;42;VOL01848;707.47;588.54;02/11/2021;Eco;Payé
27780;5;VOL01848;707.47;859.47;18/01/2022;Affaire;Payé
27781;1;VOL01848;707.47;707.47;22/12/2021;Eco;Payé
27782;33;VOL01848;707.47;536.12;07/11/2021;Eco;Payé
27783;38;VOL01848;707.47;509.59;11/11/2021;Eco;Payé
27784;27;VOL01848;1061.21;1061.21;09/11/2021;Affaire;Payé
27785;40;VOL01848;707.47;707.47;04/11/2021;Eco;Payé
27786;33;VOL01848;707.47;707.47;26/12/2021;Eco;Payé
27787;21;VOL01848;707.47;707.47;29/12/2021;Eco;Payé
27788;29;VOL01848;707.47;788.47;22/11/2021;Affaire;Payé
27789;11;VOL01849;760.03;760.03;15/05/2024;Eco;Payé
27790;11;VOL01849;760.03;760.03;08/04/2024;Eco;Payé
27791;19;VOL01849;760.03;760.03;11/05/2024;Eco;Payé
27792;5;VOL01849;1140.05;960.26;20/05/2024;Affaire;Payé
27793;41;VOL01849;760.03;579.37;19/03/2024;Eco;Payé
27794;36;VOL01849;1140.05;825.17;30/04/2024;Affaire;Payé
27795;13;VOL01849;760.03;951.03;22/05/2024;Affaire;Payé
27796;11;VOL01849;1140.05;1140.05;10/05/2024;Affaire;Payé
27797;21;VOL01849;760.03;760.03;21/04/2024;Eco;Payé
27798;16;VOL01849;760.03;763.96;02/06/2024;Affaire;Payé
27799;26;VOL01849;760.03;760.03;25/03/2024;Eco;Payé
27800;12;VOL01849;760.03;514.01;21/03/2024;Eco;Payé
27801;34;VOL01849;1140.05;1140.05;24/05/2024;Affaire;Payé
27802;40;VOL01849;760.03;540.0;21/05/2024;Eco;Payé
27803;11;VOL01849;760.03;584.84;19/05/2024;Eco;Payé
27804;37;VOL01849;760.03;560.6;14/05/2024;Eco;Payé
27805;23;VOL01849;760.03;643.37;25/04/2024;Eco;Payé
27806;4;VOL01849;760.03;858.71;17/04/2024;Affaire;Payé
27807;33;VOL01849;760.03;760.03;16/03/2024;Eco;Payé
27808;3;VOL01850;178.98;178.98;17/08/2023;Eco;Payé
27809;38;VOL01850;178.98;120.29;15/07/2023;Eco;Payé
27810;4;VOL01850;178.98;178.98;04/07/2023;Eco;Payé
27811;31;VOL01850;178.98;363.98;21/08/2023;Affaire;Payé
27812;26;VOL01850;268.47;268.47;01/07/2023;Affaire;Payé
27813;32;VOL01850;178.98;126.43;13/09/2023;Eco;Payé
27814;41;VOL01850;178.98;178.98;25/08/2023;Eco;Payé
27815;26;VOL01850;178.98;131.37;23/07/2023;Eco;Payé
27816;31;VOL01850;178.98;145.64;17/09/2023;Eco;Payé
27817;6;VOL01850;178.98;162.26;25/07/2023;Eco;Payé
27818;23;VOL01850;268.47;268.47;17/07/2023;Affaire;Payé
27819;1;VOL01850;178.98;252.98;17/07/2023;Affaire;Payé
27820;41;VOL01850;178.98;447.98;02/09/2023;Affaire;Payé
27821;39;VOL01851;2033.49;2033.49;03/03/2024;Affaire;Payé
27822;40;VOL01851;1355.66;1355.66;03/03/2024;Eco;Payé
27823;34;VOL01851;1355.66;1249.24;14/03/2024;Eco;Payé
27824;11;VOL01851;1355.66;1355.66;16/04/2024;Eco;Payé
27825;21;VOL01851;2033.49;2033.49;30/01/2024;Affaire;Payé
27826;24;VOL01851;1355.66;1355.66;23/04/2024;Eco;Payé
27827;2;VOL01851;2033.49;2033.49;31/01/2024;Affaire;Payé
27828;33;VOL01851;2033.49;1556.23;14/04/2024;Affaire;Payé
27829;3;VOL01851;2033.49;2033.49;19/04/2024;Affaire;Payé
27830;29;VOL01851;1355.66;1355.66;03/03/2024;Eco;Payé
27831;5;VOL01851;1355.66;1355.66;27/02/2024;Eco;Payé
27832;2;VOL01851;1355.66;1504.66;05/02/2024;Affaire;Payé
27833;24;VOL01851;1355.66;1149.29;24/04/2024;Affaire;Payé
27834;13;VOL01851;1355.66;1355.66;09/03/2024;Eco;Payé
27835;36;VOL01851;1355.66;1355.66;25/04/2024;Eco;Payé
27836;6;VOL01852;1027.6;914.67;07/10/2022;Eco;Payé
27837;41;VOL01852;1027.6;1027.6;22/08/2022;Eco;Payé
27838;31;VOL01852;1541.4;1111.97;21/09/2022;Affaire;Payé
27839;11;VOL01852;1027.6;897.51;20/08/2022;Eco;Payé
27840;34;VOL01852;1027.6;1027.6;23/10/2022;Eco;Payé
27841;16;VOL01852;1027.6;1027.6;01/10/2022;Eco;Payé
27842;7;VOL01852;1027.6;874.49;02/08/2022;Eco;Payé
27843;9;VOL01852;1027.6;1027.6;18/10/2022;Eco;Payé
27844;18;VOL01852;1027.6;1027.6;26/08/2022;Eco;Payé
27845;2;VOL01852;1541.4;1541.4;16/10/2022;Affaire;Payé
27846;4;VOL01852;1027.6;1027.6;12/08/2022;Eco;Payé
27847;35;VOL01852;1541.4;1134.93;15/08/2022;Affaire;Payé
27848;8;VOL01852;1541.4;1393.73;28/08/2022;Affaire;Payé
27849;4;VOL01852;1027.6;1027.6;21/08/2022;Eco;Payé
27850;17;VOL01852;1027.6;1027.6;12/08/2022;Eco;Payé
27851;30;VOL01852;1027.6;871.82;06/09/2022;Eco;Payé
27852;19;VOL01852;1027.6;1027.6;16/09/2022;Eco;Payé
27853;23;VOL01853;112.49;77.34;01/02/2024;Eco;Payé
27854;19;VOL01853;112.49;334.11;09/03/2024;Affaire;Payé
27855;16;VOL01853;112.49;403.49;18/02/2024;Affaire;Payé
27856;15;VOL01853;112.49;363.49;26/01/2024;Affaire;Payé
27857;22;VOL01853;112.49;285.49;22/01/2024;Affaire;Payé
27858;6;VOL01853;112.49;190.49;29/03/2024;Affaire;Payé
27859;25;VOL01853;112.49;95.63;15/02/2024;Eco;Payé
27860;18;VOL01853;168.73;121.3;08/04/2024;Affaire;Payé
27861;8;VOL01853;112.49;288.43;21/01/2024;Affaire;Payé
27862;16;VOL01853;112.49;112.49;23/03/2024;Eco;Payé
27863;4;VOL01853;168.73;168.73;27/01/2024;Affaire;Payé
27864;10;VOL01853;112.49;112.49;23/01/2024;Eco;Payé
27865;2;VOL01853;112.49;321.91;02/02/2024;Affaire;Payé
27866;22;VOL01853;112.49;351.24;15/03/2024;Affaire;Payé
27867;6;VOL01854;26.89;26.89;21/01/2023;Eco;Payé
27868;10;VOL01854;26.89;137.89;06/01/2023;Affaire;Payé
27869;27;VOL01854;40.33;27.3;29/11/2022;Affaire;Payé
27870;40;VOL01854;40.33;28.5;10/12/2022;Affaire;Payé
27871;26;VOL01854;26.89;19.22;11/01/2023;Eco;Payé
27872;18;VOL01854;26.89;25.12;10/12/2022;Eco;Payé
27873;7;VOL01854;26.89;21.62;21/11/2022;Eco;Payé
27874;2;VOL01854;26.89;26.89;26/11/2022;Eco;Payé
27875;23;VOL01854;26.89;26.89;02/01/2023;Eco;Payé
27876;34;VOL01854;26.89;17.82;08/02/2023;Eco;Payé
27877;32;VOL01854;26.89;26.89;30/11/2022;Eco;Payé
27878;9;VOL01855;597.45;514.58;04/04/2024;Affaire;Payé
27879;22;VOL01855;398.3;262.96;17/03/2024;Eco;Payé
27880;11;VOL01855;398.3;398.3;26/02/2024;Eco;Payé
27881;31;VOL01855;398.3;611.09;08/02/2024;Affaire;Payé
27882;34;VOL01855;398.3;398.3;12/03/2024;Eco;Payé
27883;40;VOL01855;398.3;398.3;03/03/2024;Eco;Payé
27884;37;VOL01855;398.3;398.3;29/01/2024;Eco;Payé
27885;37;VOL01855;398.3;398.3;13/03/2024;Eco;Payé
27886;34;VOL01855;398.3;398.3;18/03/2024;Eco;Payé
27887;24;VOL01855;398.3;629.3;04/03/2024;Affaire;Payé
27888;38;VOL01855;398.3;398.3;11/02/2024;Eco;Payé
27889;24;VOL01855;398.3;398.3;17/03/2024;Eco;Payé
27890;29;VOL01855;398.3;648.3;14/02/2024;Affaire;Payé
27891;16;VOL01855;398.3;499.85;04/04/2024;Affaire;Payé
27892;32;VOL01855;398.3;398.3;13/01/2024;Eco;Payé
27893;15;VOL01856;208.96;208.96;03/08/2024;Eco;Payé
27894;8;VOL01856;313.44;313.44;20/09/2024;Affaire;Payé
27895;8;VOL01856;208.96;156.59;24/08/2024;Eco;Payé
27896;27;VOL01856;208.96;296.73;21/08/2024;Affaire;Payé
27897;33;VOL01856;208.96;208.96;30/09/2024;Eco;Payé
27898;13;VOL01856;208.96;137.68;04/10/2024;Eco;Payé
27899;40;VOL01856;208.96;208.96;09/09/2024;Eco;Payé
27900;35;VOL01856;208.96;208.96;25/07/2024;Eco;Payé
27901;3;VOL01856;208.96;208.96;02/10/2024;Eco;Payé
27902;23;VOL01856;208.96;208.96;17/08/2024;Eco;Payé
27903;11;VOL01856;313.44;313.44;19/08/2024;Affaire;Payé
27904;3;VOL01856;208.96;208.96;30/08/2024;Eco;Payé
27905;2;VOL01857;458.71;458.71;25/06/2024;Eco;Payé
27906;15;VOL01857;688.07;688.07;29/07/2024;Affaire;Payé
27907;42;VOL01857;458.71;458.71;29/06/2024;Eco;Payé
27908;40;VOL01857;458.71;458.71;29/05/2024;Eco;Payé
27909;42;VOL01857;458.71;591.79;11/07/2024;Affaire;Payé
27910;14;VOL01857;458.71;458.71;19/05/2024;Eco;Payé
27911;9;VOL01857;458.71;458.71;11/08/2024;Eco;Payé
27912;26;VOL01857;458.71;650.56;07/07/2024;Affaire;Payé
27913;5;VOL01857;688.07;591.12;20/05/2024;Affaire;Payé
27914;35;VOL01857;458.71;326.74;13/06/2024;Eco;Payé
27915;12;VOL01857;458.71;458.71;22/06/2024;Eco;Payé
27916;10;VOL01858;265.55;265.55;24/02/2022;Eco;Payé
27917;19;VOL01858;265.55;491.55;11/02/2022;Affaire;Payé
27918;6;VOL01858;265.55;265.55;30/01/2022;Eco;Payé
27919;23;VOL01858;265.55;218.12;15/03/2022;Eco;Payé
27920;9;VOL01858;265.55;214.11;17/02/2022;Eco;Payé
27921;29;VOL01858;265.55;246.86;29/03/2022;Eco;Payé
27922;30;VOL01858;265.55;265.55;13/03/2022;Eco;Payé
27923;31;VOL01858;265.55;265.55;09/02/2022;Eco;Payé
27924;41;VOL01858;265.55;265.55;16/02/2022;Eco;Payé
27925;11;VOL01858;265.55;265.55;12/03/2022;Eco;Payé
27926;36;VOL01858;265.55;265.55;01/03/2022;Eco;Payé
27927;6;VOL01858;398.33;398.33;10/02/2022;Affaire;Payé
27928;7;VOL01859;2023.59;2023.59;27/07/2022;Affaire;Payé
27929;6;VOL01859;1349.06;1349.06;28/08/2022;Eco;Payé
27930;18;VOL01859;1349.06;1265.45;01/09/2022;Affaire;Payé
27931;22;VOL01859;1349.06;1495.06;19/07/2022;Affaire;Payé
27932;7;VOL01859;1349.06;1349.06;22/09/2022;Eco;Payé
27933;8;VOL01859;1349.06;916.01;05/07/2022;Eco;Payé
27934;41;VOL01859;1349.06;1592.06;29/07/2022;Affaire;Payé
27935;3;VOL01859;1349.06;1349.06;26/07/2022;Eco;Payé
27936;19;VOL01859;1349.06;1543.06;15/08/2022;Affaire;Payé
27937;11;VOL01859;1349.06;1349.06;26/07/2022;Eco;Payé
27938;33;VOL01859;1349.06;1349.06;07/09/2022;Eco;Payé
27939;18;VOL01859;1349.06;1129.03;15/07/2022;Eco;Payé
27940;3;VOL01859;2023.59;2023.59;07/09/2022;Affaire;Payé
27941;36;VOL01859;1349.06;1349.06;27/09/2022;Eco;Payé
27942;25;VOL01859;1349.06;1349.06;04/09/2022;Eco;Payé
27943;32;VOL01859;1349.06;1349.06;05/09/2022;Eco;Payé
27944;34;VOL01859;1349.06;1349.06;09/08/2022;Eco;Payé
27945;16;VOL01859;1349.06;1267.58;07/08/2022;Eco;Payé
27946;9;VOL01859;1349.06;1349.06;28/07/2022;Eco;Payé
27947;5;VOL01860;1529.1;1529.1;05/09/2024;Affaire;Payé
27948;30;VOL01860;1019.4;1019.4;02/11/2024;Eco;Payé
27949;38;VOL01860;1019.4;1019.4;23/10/2024;Eco;Payé
27950;7;VOL01860;1019.4;817.86;19/10/2024;Eco;Payé
27951;25;VOL01860;1529.1;1529.1;15/09/2024;Affaire;Payé
27952;23;VOL01860;1019.4;959.66;03/09/2024;Eco;Payé
27953;4;VOL01860;1019.4;1315.4;24/10/2024;Affaire;Payé
27954;28;VOL01860;1019.4;777.7;10/10/2024;Affaire;Payé
27955;10;VOL01860;1529.1;1529.1;28/08/2024;Affaire;Payé
27956;33;VOL01860;1019.4;925.92;25/09/2024;Eco;Payé
27957;3;VOL01860;1019.4;950.39;15/09/2024;Eco;Payé
27958;10;VOL01860;1019.4;1019.4;04/09/2024;Eco;Payé
27959;20;VOL01860;1019.4;929.69;31/08/2024;Eco;Payé
27960;19;VOL01860;1019.4;1019.4;20/09/2024;Eco;Payé
27961;33;VOL01860;1019.4;941.31;13/09/2024;Eco;Payé
27962;8;VOL01861;84.12;70.8;21/12/2022;Eco;Payé
27963;23;VOL01861;126.17;115.82;13/01/2023;Affaire;Payé
27964;5;VOL01861;84.12;60.29;27/12/2022;Eco;Payé
27965;3;VOL01861;126.17;126.17;19/01/2023;Affaire;Payé
27966;22;VOL01861;84.12;69.47;30/11/2022;Eco;Payé
27967;4;VOL01861;84.12;58.03;22/12/2022;Eco;Payé
27968;21;VOL01861;84.12;65.23;19/01/2023;Eco;Payé
27969;32;VOL01861;84.12;69.61;24/12/2022;Eco;Payé
27970;6;VOL01861;84.12;84.12;26/01/2023;Eco;Payé
27971;19;VOL01861;84.12;147.42;11/01/2023;Affaire;Payé
27972;13;VOL01861;84.12;84.12;25/01/2023;Eco;Payé
27973;28;VOL01862;317.73;250.31;05/09/2023;Eco;Payé
27974;21;VOL01862;317.73;219.42;24/07/2023;Eco;Payé
27975;8;VOL01862;476.6;439.23;03/08/2023;Affaire;Payé
27976;14;VOL01862;317.73;317.73;17/09/2023;Eco;Payé
27977;20;VOL01862;317.73;237.53;07/08/2023;Eco;Payé
27978;17;VOL01862;317.73;414.73;24/07/2023;Affaire;Payé
27979;26;VOL01862;476.6;476.6;10/10/2023;Affaire;Payé
27980;22;VOL01862;317.73;243.83;30/09/2023;Eco;Payé
27981;3;VOL01862;317.73;317.73;11/10/2023;Eco;Payé
27982;29;VOL01862;317.73;317.73;29/08/2023;Eco;Payé
27983;30;VOL01862;317.73;317.73;20/09/2023;Eco;Payé
27984;4;VOL01862;476.6;476.6;23/08/2023;Affaire;Payé
27985;26;VOL01862;317.73;317.73;24/09/2023;Eco;Payé
27986;40;VOL01862;317.73;293.23;05/09/2023;Eco;Payé
27987;17;VOL01862;317.73;254.22;23/09/2023;Eco;Payé
27988;16;VOL01862;476.6;476.6;28/07/2023;Affaire;Payé
27989;28;VOL01862;476.6;340.01;09/08/2023;Affaire;Payé
27990;42;VOL01862;317.73;317.73;14/10/2023;Eco;Payé
27991;24;VOL01863;418.03;358.0;30/07/2024;Eco;Payé
27992;7;VOL01863;418.03;376.35;03/07/2024;Eco;Payé
27993;35;VOL01863;418.03;546.03;21/08/2024;Affaire;Payé
27994;8;VOL01863;627.04;459.43;12/08/2024;Affaire;Payé
27995;26;VOL01863;418.03;594.03;31/05/2024;Affaire;Payé
27996;31;VOL01863;418.03;418.03;18/08/2024;Eco;Payé
27997;19;VOL01863;418.03;418.03;10/07/2024;Eco;Payé
27998;12;VOL01863;627.04;627.04;22/08/2024;Affaire;Payé
27999;9;VOL01863;418.03;418.03;01/07/2024;Eco;Payé
28000;20;VOL01863;418.03;418.03;07/08/2024;Eco;Payé
28001;35;VOL01863;418.03;281.25;27/06/2024;Eco;Payé
28002;13;VOL01863;418.03;418.03;22/07/2024;Eco;Payé
28003;8;VOL01863;418.03;672.03;24/08/2024;Affaire;Payé
28004;7;VOL01863;418.03;684.03;20/06/2024;Affaire;Payé
28005;11;VOL01863;418.03;283.55;17/08/2024;Eco;Payé
28006;5;VOL01863;418.03;314.69;31/05/2024;Eco;Payé
28007;16;VOL01863;418.03;549.03;24/06/2024;Affaire;Payé
28008;5;VOL01863;627.04;433.72;27/06/2024;Affaire;Payé
28009;8;VOL01864;500.76;466.83;23/10/2024;Affaire;Payé
28010;8;VOL01864;751.13;751.13;05/09/2024;Affaire;Payé
28011;22;VOL01864;500.76;500.76;12/11/2024;Eco;Payé
28012;16;VOL01864;500.76;500.76;20/10/2024;Eco;Payé
28013;2;VOL01864;500.76;575.64;28/10/2024;Affaire;Payé
28014;35;VOL01864;500.76;500.76;03/10/2024;Eco;Payé
28015;9;VOL01864;500.76;500.76;10/10/2024;Eco;Payé
28016;21;VOL01864;500.76;340.02;30/10/2024;Eco;Payé
28017;32;VOL01864;500.76;650.76;23/09/2024;Affaire;Payé
28018;15;VOL01864;751.13;751.13;18/09/2024;Affaire;Payé
28019;8;VOL01864;500.76;432.81;15/10/2024;Eco;Payé
28020;6;VOL01864;500.76;356.54;09/11/2024;Eco;Payé
28021;1;VOL01864;751.13;751.13;01/11/2024;Affaire;Payé
28022;20;VOL01864;500.76;500.76;20/10/2024;Eco;Payé
28023;21;VOL01864;500.76;500.76;05/09/2024;Eco;Payé
28024;33;VOL01864;500.76;336.36;07/09/2024;Eco;Payé
28025;24;VOL01864;500.76;413.73;16/10/2024;Eco;Payé
28026;12;VOL01864;500.76;500.76;12/09/2024;Eco;Payé
28027;41;VOL01864;500.76;428.4;23/10/2024;Eco;Payé
28028;39;VOL01864;751.13;751.13;16/10/2024;Affaire;Payé
28029;18;VOL01865;1023.4;1023.4;06/12/2023;Eco;Payé
28030;33;VOL01865;1023.4;780.04;17/01/2024;Eco;Payé
28031;2;VOL01865;1023.4;1023.4;21/11/2023;Eco;Payé
28032;18;VOL01865;1535.1;1099.75;12/01/2024;Affaire;Payé
28033;36;VOL01865;1023.4;1023.4;18/12/2023;Eco;Payé
28034;10;VOL01865;1023.4;865.45;01/01/2024;Affaire;Payé
28035;41;VOL01865;1023.4;761.61;09/12/2023;Eco;Payé
28036;3;VOL01865;1023.4;1023.4;02/01/2024;Eco;Payé
28037;31;VOL01865;1023.4;1023.4;29/11/2023;Eco;Payé
28038;11;VOL01865;1535.1;1119.7;10/11/2023;Affaire;Payé
28039;11;VOL01866;92.43;92.43;11/07/2023;Eco;Payé
28040;34;VOL01866;138.65;138.65;04/07/2023;Affaire;Payé
28041;21;VOL01866;138.65;120.42;08/09/2023;Affaire;Payé
28042;2;VOL01866;92.43;87.56;06/08/2023;Eco;Payé
28043;4;VOL01866;92.43;204.43;03/07/2023;Affaire;Payé
28044;2;VOL01866;92.43;79.56;02/07/2023;Eco;Payé
28045;2;VOL01866;92.43;92.43;16/08/2023;Eco;Payé
28046;15;VOL01866;92.43;62.31;27/08/2023;Eco;Payé
28047;22;VOL01866;92.43;84.67;09/08/2023;Eco;Payé
28048;24;VOL01866;92.43;92.43;17/07/2023;Eco;Payé
28049;14;VOL01866;92.43;92.43;25/08/2023;Eco;Payé
28050;3;VOL01866;92.43;92.43;01/08/2023;Eco;Payé
28051;11;VOL01866;92.43;229.43;12/09/2023;Affaire;Payé
28052;8;VOL01866;92.43;62.61;03/09/2023;Eco;Payé
28053;8;VOL01866;138.65;138.65;12/09/2023;Affaire;Payé
28054;5;VOL01866;138.65;92.08;25/07/2023;Affaire;Payé
28055;16;VOL01866;92.43;85.95;28/08/2023;Eco;Payé
28056;21;VOL01866;92.43;249.43;28/06/2023;Affaire;Payé
28057;34;VOL01866;92.43;92.43;13/07/2023;Eco;Payé
28058;29;VOL01866;92.43;92.43;25/07/2023;Eco;Payé
28059;31;VOL01867;1020.04;1020.04;09/10/2022;Eco;Payé
28060;3;VOL01867;1020.04;752.59;03/11/2022;Eco;Payé
28061;10;VOL01867;1020.04;1020.04;30/10/2022;Eco;Payé
28062;4;VOL01867;1020.04;1020.04;13/10/2022;Eco;Payé
28063;37;VOL01867;1020.04;1144.04;26/11/2022;Affaire;Payé
28064;5;VOL01867;1020.04;1020.04;16/11/2022;Eco;Payé
28065;23;VOL01867;1020.04;1020.04;25/09/2022;Eco;Payé
28066;28;VOL01867;1020.04;1020.04;24/11/2022;Eco;Payé
28067;11;VOL01867;1020.04;962.82;12/11/2022;Eco;Payé
28068;26;VOL01867;1020.04;711.68;13/10/2022;Eco;Payé
28069;39;VOL01867;1020.04;1154.04;09/10/2022;Affaire;Payé
28070;4;VOL01867;1020.04;890.09;14/10/2022;Eco;Payé
28071;27;VOL01867;1020.04;1126.04;03/11/2022;Affaire;Payé
28072;26;VOL01867;1020.04;1020.04;13/10/2022;Eco;Payé
28073;20;VOL01868;371.19;371.19;30/05/2024;Eco;Payé
28074;32;VOL01868;371.19;371.19;01/07/2024;Eco;Payé
28075;11;VOL01868;371.19;371.19;09/05/2024;Eco;Payé
28076;25;VOL01868;371.19;667.19;18/05/2024;Affaire;Payé
28077;11;VOL01868;556.79;556.79;30/06/2024;Affaire;Payé
28078;37;VOL01868;371.19;271.34;27/06/2024;Eco;Payé
28079;8;VOL01868;556.79;380.57;04/05/2024;Affaire;Payé
28080;22;VOL01868;371.19;642.19;07/05/2024;Affaire;Payé
28081;13;VOL01868;371.19;550.19;02/07/2024;Affaire;Payé
28082;18;VOL01868;371.19;517.19;20/05/2024;Affaire;Payé
28083;2;VOL01868;371.19;302.56;30/04/2024;Eco;Payé
