id_miles,id_participant,id_vol,miles_calculé,IDVol,DateVol,VilleDepart,VilleArrivee,DistanceVol,DureeVol,Statut,IDAppareil
5112,650,VOL00412,13,VOL00412,20211223,Rome,New York,4281.0,6.47,Terminé,A040
5113,650,VOL02254,11,VOL02254,20220730,New York,Rome,4281.0,5.54,Terminé,A005
5114,650,VOL02225,11,VOL02225,20220524,Singapour,Dubaï,3627.21,5.56,Terminé,A003
5115,650,VOL01337,25,VOL01337,20220313,Dubaï,Los Angeles,9281.76,12.47,Terminé,A003
5116,650,VOL01172,20,VOL01172,20220214,New York,Hong Kong,8049.43,10.16,Terminé,A145
5117,650,VOL00279,16,VOL00279,20220920,Hong Kong,Madrid,6542.88,8.25,Terminé,A072
5118,651,VOL00412,45,VOL00412,20211223,Rome,New York,4281.0,6.47,Terminé,A040
5119,651,VOL02254,39,VOL02254,20220730,New York,Rome,4281.0,5.54,Terminé,A005
5120,651,VOL02225,39,VOL02225,20220524,Singapour,Dubaï,3627.21,5.56,Terminé,A003
5121,651,VOL01337,87,VOL01337,20220313,Dubaï,Los Angeles,9281.76,12.47,Terminé,A003
5122,651,VOL01172,71,VOL01172,20220214,New York,Hong Kong,8049.43,10.16,Terminé,A145
5123,651,VOL00279,58,VOL00279,20220920,Hong Kong,Madrid,6542.88,8.25,Terminé,A072
5124,651,VOL00233,71,VOL00233,20221105,Hong Kong,Madrid,6542.88,10.09,Terminé,A131
5125,651,VOL00143,81,VOL00143,20220513,Singapour,Sydney,9010.03,11.6,Terminé,A008
5126,651,VOL01066,60,VOL01066,20211228,Singapour,Paris,6661.5,8.51,Terminé,A077
5127,651,VOL00133,63,VOL00133,20220131,Paris,Singapour,6661.5,8.96,Terminé,A025
5128,652,VOL00412,13,VOL00412,20211223,Rome,New York,4281.0,6.47,Terminé,A040
5129,652,VOL02254,11,VOL02254,20220730,New York,Rome,4281.0,5.54,Terminé,A005
5130,652,VOL02225,11,VOL02225,20220524,Singapour,Dubaï,3627.21,5.56,Terminé,A003
5131,652,VOL01337,25,VOL01337,20220313,Dubaï,Los Angeles,9281.76,12.47,Terminé,A003
5132,652,VOL01172,20,VOL01172,20220214,New York,Hong Kong,8049.43,10.16,Terminé,A145
5133,652,VOL00279,16,VOL00279,20220920,Hong Kong,Madrid,6542.88,8.25,Terminé,A072
5134,652,VOL00233,20,VOL00233,20221105,Hong Kong,Madrid,6542.88,10.09,Terminé,A131
5135,652,VOL00143,23,VOL00143,20220513,Singapour,Sydney,9010.03,11.6,Terminé,A008
5136,652,VOL01066,17,VOL01066,20211228,Singapour,Paris,6661.5,8.51,Terminé,A077
5137,652,VOL00133,18,VOL00133,20220131,Paris,Singapour,6661.5,8.96,Terminé,A025
5138,653,VOL00412,13,VOL00412,20211223,Rome,New York,4281.0,6.47,Terminé,A040
5139,653,VOL02254,11,VOL02254,20220730,New York,Rome,4281.0,5.54,Terminé,A005
5140,653,VOL02225,11,VOL02225,20220524,Singapour,Dubaï,3627.21,5.56,Terminé,A003
5141,653,VOL01337,25,VOL01337,20220313,Dubaï,Los Angeles,9281.76,12.47,Terminé,A003
5142,653,VOL01172,20,VOL01172,20220214,New York,Hong Kong,8049.43,10.16,Terminé,A145
5143,653,VOL00279,16,VOL00279,20220920,Hong Kong,Madrid,6542.88,8.25,Terminé,A072
5144,653,VOL00389,17,VOL00389,20211226,Madrid,Hong Kong,6542.88,8.61,Terminé,A145
5145,653,VOL00233,20,VOL00233,20221105,Hong Kong,Madrid,6542.88,10.09,Terminé,A131
5146,654,VOL00412,13,VOL00412,20211223,Rome,New York,4281.0,6.47,Terminé,A040
5147,654,VOL02254,11,VOL02254,20220730,New York,Rome,4281.0,5.54,Terminé,A005
5148,654,VOL02225,11,VOL02225,20220524,Singapour,Dubaï,3627.21,5.56,Terminé,A003
5149,654,VOL01337,25,VOL01337,20220313,Dubaï,Los Angeles,9281.76,12.47,Terminé,A003
5150,654,VOL01172,20,VOL01172,20220214,New York,Hong Kong,8049.43,10.16,Terminé,A145
5151,654,VOL00279,16,VOL00279,20220920,Hong Kong,Madrid,6542.88,8.25,Terminé,A072
5152,654,VOL00233,20,VOL00233,20221105,Hong Kong,Madrid,6542.88,10.09,Terminé,A131
5153,654,VOL00143,23,VOL00143,20220513,Singapour,Sydney,9010.03,11.6,Terminé,A008
5154,654,VOL00133,18,VOL00133,20220131,Paris,Singapour,6661.5,8.96,Terminé,A025
5155,654,VOL02888,18,VOL02888,20230325,Berlin,Tokyo,5559.08,8.93,Terminé,A036
5156,655,VOL00412,45,VOL00412,20211223,Rome,New York,4281.0,6.47,Terminé,A040
5157,655,VOL02254,39,VOL02254,20220730,New York,Rome,4281.0,5.54,Terminé,A005
5158,655,VOL02225,39,VOL02225,20220524,Singapour,Dubaï,3627.21,5.56,Terminé,A003
5159,655,VOL01337,87,VOL01337,20220313,Dubaï,Los Angeles,9281.76,12.47,Terminé,A003
5160,655,VOL01172,71,VOL01172,20220214,New York,Hong Kong,8049.43,10.16,Terminé,A145
5161,655,VOL00279,58,VOL00279,20220920,Hong Kong,Madrid,6542.88,8.25,Terminé,A072
5162,655,VOL00233,71,VOL00233,20221105,Hong Kong,Madrid,6542.88,10.09,Terminé,A131
5163,655,VOL00143,81,VOL00143,20220513,Singapour,Sydney,9010.03,11.6,Terminé,A008
5164,656,VOL00412,13,VOL00412,20211223,Rome,New York,4281.0,6.47,Terminé,A040
5165,656,VOL02254,11,VOL02254,20220730,New York,Rome,4281.0,5.54,Terminé,A005
5166,656,VOL02225,11,VOL02225,20220524,Singapour,Dubaï,3627.21,5.56,Terminé,A003
5167,656,VOL01337,25,VOL01337,20220313,Dubaï,Los Angeles,9281.76,12.47,Terminé,A003
5168,656,VOL01172,20,VOL01172,20220214,New York,Hong Kong,8049.43,10.16,Terminé,A145
5169,656,VOL00279,16,VOL00279,20220920,Hong Kong,Madrid,6542.88,8.25,Terminé,A072
5170,656,VOL00233,20,VOL00233,20221105,Hong Kong,Madrid,6542.88,10.09,Terminé,A131
5171,656,VOL00143,23,VOL00143,20220513,Singapour,Sydney,9010.03,11.6,Terminé,A008
5172,657,VOL00412,13,VOL00412,20211223,Rome,New York,4281.0,6.47,Terminé,A040
5173,657,VOL02254,11,VOL02254,20220730,New York,Rome,4281.0,5.54,Terminé,A005
5174,657,VOL02225,11,VOL02225,20220524,Singapour,Dubaï,3627.21,5.56,Terminé,A003
5175,657,VOL01337,25,VOL01337,20220313,Dubaï,Los Angeles,9281.76,12.47,Terminé,A003
5176,658,VOL00412,26,VOL00412,20211223,Rome,New York,4281.0,6.47,Terminé,A040
5177,658,VOL02254,22,VOL02254,20220730,New York,Rome,4281.0,5.54,Terminé,A005
5178,658,VOL02225,22,VOL02225,20220524,Singapour,Dubaï,3627.21,5.56,Terminé,A003
5179,658,VOL01337,50,VOL01337,20220313,Dubaï,Los Angeles,9281.76,12.47,Terminé,A003
5180,658,VOL01172,41,VOL01172,20220214,New York,Hong Kong,8049.43,10.16,Terminé,A145
5181,658,VOL00279,33,VOL00279,20220920,Hong Kong,Madrid,6542.88,8.25,Terminé,A072
5182,658,VOL00233,40,VOL00233,20221105,Hong Kong,Madrid,6542.88,10.09,Terminé,A131
5183,658,VOL00143,46,VOL00143,20220513,Singapour,Sydney,9010.03,11.6,Terminé,A008
5184,659,VOL00412,58,VOL00412,20211223,Rome,New York,4281.0,6.47,Terminé,A040
5185,659,VOL02254,50,VOL02254,20220730,New York,Rome,4281.0,5.54,Terminé,A005
5186,659,VOL02225,50,VOL02225,20220524,Singapour,Dubaï,3627.21,5.56,Terminé,A003
5187,659,VOL01337,112,VOL01337,20220313,Dubaï,Los Angeles,9281.76,12.47,Terminé,A003
5188,659,VOL01172,91,VOL01172,20220214,New York,Hong Kong,8049.43,10.16,Terminé,A145
5189,659,VOL00279,74,VOL00279,20220920,Hong Kong,Madrid,6542.88,8.25,Terminé,A072
5190,659,VOL00233,91,VOL00233,20221105,Hong Kong,Madrid,6542.88,10.09,Terminé,A131
5191,659,VOL00143,104,VOL00143,20220513,Singapour,Sydney,9010.03,11.6,Terminé,A008
5192,659,VOL00133,81,VOL00133,20220131,Paris,Singapour,6661.5,8.96,Terminé,A025
5193,659,VOL02888,80,VOL02888,20230325,Berlin,Tokyo,5559.08,8.93,Terminé,A036
5194,659,VOL00998,66,VOL00998,20220120,Tokyo,Berlin,5559.08,7.31,Terminé,A011
5195,660,VOL00412,26,VOL00412,20211223,Rome,New York,4281.0,6.47,Terminé,A040
5196,660,VOL02254,22,VOL02254,20220730,New York,Rome,4281.0,5.54,Terminé,A005
5197,660,VOL02225,22,VOL02225,20220524,Singapour,Dubaï,3627.21,5.56,Terminé,A003
5198,660,VOL01337,50,VOL01337,20220313,Dubaï,Los Angeles,9281.76,12.47,Terminé,A003
5199,660,VOL01172,41,VOL01172,20220214,New York,Hong Kong,8049.43,10.16,Terminé,A145
5200,660,VOL00279,33,VOL00279,20220920,Hong Kong,Madrid,6542.88,8.25,Terminé,A072
5201,660,VOL00389,34,VOL00389,20211226,Madrid,Hong Kong,6542.88,8.61,Terminé,A145
5202,660,VOL00233,40,VOL00233,20221105,Hong Kong,Madrid,6542.88,10.09,Terminé,A131
5203,661,VOL00412,13,VOL00412,20211223,Rome,New York,4281.0,6.47,Terminé,A040
5204,661,VOL02254,11,VOL02254,20220730,New York,Rome,4281.0,5.54,Terminé,A005
5205,661,VOL02225,11,VOL02225,20220524,Singapour,Dubaï,3627.21,5.56,Terminé,A003
5206,661,VOL01337,25,VOL01337,20220313,Dubaï,Los Angeles,9281.76,12.47,Terminé,A003
5207,661,VOL01172,20,VOL01172,20220214,New York,Hong Kong,8049.43,10.16,Terminé,A145
5208,661,VOL00279,16,VOL00279,20220920,Hong Kong,Madrid,6542.88,8.25,Terminé,A072
5209,662,VOL00412,45,VOL00412,20211223,Rome,New York,4281.0,6.47,Terminé,A040
5210,662,VOL02254,39,VOL02254,20220730,New York,Rome,4281.0,5.54,Terminé,A005
5211,662,VOL02225,39,VOL02225,20220524,Singapour,Dubaï,3627.21,5.56,Terminé,A003
5212,662,VOL01337,87,VOL01337,20220313,Dubaï,Los Angeles,9281.76,12.47,Terminé,A003
5213,662,VOL01172,71,VOL01172,20220214,New York,Hong Kong,8049.43,10.16,Terminé,A145
5214,662,VOL00279,58,VOL00279,20220920,Hong Kong,Madrid,6542.88,8.25,Terminé,A072
5215,663,VOL00412,45,VOL00412,20211223,Rome,New York,4281.0,6.47,Terminé,A040
5216,663,VOL02254,39,VOL02254,20220730,New York,Rome,4281.0,5.54,Terminé,A005
5217,663,VOL02225,39,VOL02225,20220524,Singapour,Dubaï,3627.21,5.56,Terminé,A003
5218,663,VOL01337,87,VOL01337,20220313,Dubaï,Los Angeles,9281.76,12.47,Terminé,A003
5219,663,VOL01172,71,VOL01172,20220214,New York,Hong Kong,8049.43,10.16,Terminé,A145
5220,663,VOL00279,58,VOL00279,20220920,Hong Kong,Madrid,6542.88,8.25,Terminé,A072
5221,663,VOL00233,71,VOL00233,20221105,Hong Kong,Madrid,6542.88,10.09,Terminé,A131
5222,663,VOL00143,81,VOL00143,20220513,Singapour,Sydney,9010.03,11.6,Terminé,A008
5223,663,VOL00133,63,VOL00133,20220131,Paris,Singapour,6661.5,8.96,Terminé,A025
5224,663,VOL02888,63,VOL02888,20230325,Berlin,Tokyo,5559.08,8.93,Terminé,A036
5225,663,VOL00998,51,VOL00998,20220120,Tokyo,Berlin,5559.08,7.31,Terminé,A011
5226,664,VOL00412,58,VOL00412,20211223,Rome,New York,4281.0,6.47,Terminé,A040
5227,664,VOL02254,50,VOL02254,20220730,New York,Rome,4281.0,5.54,Terminé,A005
5228,664,VOL02225,50,VOL02225,20220524,Singapour,Dubaï,3627.21,5.56,Terminé,A003
5229,664,VOL01337,112,VOL01337,20220313,Dubaï,Los Angeles,9281.76,12.47,Terminé,A003
5230,665,VOL00412,45,VOL00412,20211223,Rome,New York,4281.0,6.47,Terminé,A040
5231,665,VOL02254,39,VOL02254,20220730,New York,Rome,4281.0,5.54,Terminé,A005
5232,665,VOL02225,39,VOL02225,20220524,Singapour,Dubaï,3627.21,5.56,Terminé,A003
5233,665,VOL01337,87,VOL01337,20220313,Dubaï,Los Angeles,9281.76,12.47,Terminé,A003
5234,665,VOL01172,71,VOL01172,20220214,New York,Hong Kong,8049.43,10.16,Terminé,A145
5235,665,VOL00279,58,VOL00279,20220920,Hong Kong,Madrid,6542.88,8.25,Terminé,A072
5236,665,VOL00233,71,VOL00233,20221105,Hong Kong,Madrid,6542.88,10.09,Terminé,A131
5237,665,VOL00143,81,VOL00143,20220513,Singapour,Sydney,9010.03,11.6,Terminé,A008
5238,666,VOL00412,13,VOL00412,20211223,Rome,New York,4281.0,6.47,Terminé,A040
5239,666,VOL02254,11,VOL02254,20220730,New York,Rome,4281.0,5.54,Terminé,A005
5240,666,VOL02225,11,VOL02225,20220524,Singapour,Dubaï,3627.21,5.56,Terminé,A003
5241,666,VOL01337,25,VOL01337,20220313,Dubaï,Los Angeles,9281.76,12.47,Terminé,A003
5242,666,VOL01172,20,VOL01172,20220214,New York,Hong Kong,8049.43,10.16,Terminé,A145
5243,666,VOL00279,16,VOL00279,20220920,Hong Kong,Madrid,6542.88,8.25,Terminé,A072
5244,666,VOL00233,20,VOL00233,20221105,Hong Kong,Madrid,6542.88,10.09,Terminé,A131
5245,666,VOL00143,23,VOL00143,20220513,Singapour,Sydney,9010.03,11.6,Terminé,A008
5246,666,VOL01066,17,VOL01066,20211228,Singapour,Paris,6661.5,8.51,Terminé,A077
5247,666,VOL00133,18,VOL00133,20220131,Paris,Singapour,6661.5,8.96,Terminé,A025
5248,667,VOL00412,13,VOL00412,20211223,Rome,New York,4281.0,6.47,Terminé,A040
5249,667,VOL02254,11,VOL02254,20220730,New York,Rome,4281.0,5.54,Terminé,A005
5250,667,VOL02225,11,VOL02225,20220524,Singapour,Dubaï,3627.21,5.56,Terminé,A003
5251,667,VOL01337,25,VOL01337,20220313,Dubaï,Los Angeles,9281.76,12.47,Terminé,A003
5252,667,VOL01172,20,VOL01172,20220214,New York,Hong Kong,8049.43,10.16,Terminé,A145
5253,667,VOL00279,16,VOL00279,20220920,Hong Kong,Madrid,6542.88,8.25,Terminé,A072
5254,668,VOL00412,26,VOL00412,20211223,Rome,New York,4281.0,6.47,Terminé,A040
5255,668,VOL02254,22,VOL02254,20220730,New York,Rome,4281.0,5.54,Terminé,A005
5256,668,VOL02225,22,VOL02225,20220524,Singapour,Dubaï,3627.21,5.56,Terminé,A003
5257,668,VOL01337,50,VOL01337,20220313,Dubaï,Los Angeles,9281.76,12.47,Terminé,A003
5258,668,VOL01172,41,VOL01172,20220214,New York,Hong Kong,8049.43,10.16,Terminé,A145
5259,668,VOL00279,33,VOL00279,20220920,Hong Kong,Madrid,6542.88,8.25,Terminé,A072
5260,668,VOL00389,34,VOL00389,20211226,Madrid,Hong Kong,6542.88,8.61,Terminé,A145
5261,668,VOL00233,40,VOL00233,20221105,Hong Kong,Madrid,6542.88,10.09,Terminé,A131
5262,669,VOL00412,58,VOL00412,20211223,Rome,New York,4281.0,6.47,Terminé,A040
5263,669,VOL02254,50,VOL02254,20220730,New York,Rome,4281.0,5.54,Terminé,A005
5264,669,VOL02225,50,VOL02225,20220524,Singapour,Dubaï,3627.21,5.56,Terminé,A003
5265,669,VOL01337,112,VOL01337,20220313,Dubaï,Los Angeles,9281.76,12.47,Terminé,A003
5266,669,VOL01172,91,VOL01172,20220214,New York,Hong Kong,8049.43,10.16,Terminé,A145
5267,669,VOL00279,74,VOL00279,20220920,Hong Kong,Madrid,6542.88,8.25,Terminé,A072
5268,669,VOL00389,77,VOL00389,20211226,Madrid,Hong Kong,6542.88,8.61,Terminé,A145
5269,669,VOL00233,91,VOL00233,20221105,Hong Kong,Madrid,6542.88,10.09,Terminé,A131
5270,670,VOL00412,45,VOL00412,20211223,Rome,New York,4281.0,6.47,Terminé,A040
5271,670,VOL02254,39,VOL02254,20220730,New York,Rome,4281.0,5.54,Terminé,A005
5272,670,VOL02225,39,VOL02225,20220524,Singapour,Dubaï,3627.21,5.56,Terminé,A003
5273,670,VOL01337,87,VOL01337,20220313,Dubaï,Los Angeles,9281.76,12.47,Terminé,A003
5274,670,VOL01172,71,VOL01172,20220214,New York,Hong Kong,8049.43,10.16,Terminé,A145
5275,670,VOL00279,58,VOL00279,20220920,Hong Kong,Madrid,6542.88,8.25,Terminé,A072
5276,670,VOL00233,71,VOL00233,20221105,Hong Kong,Madrid,6542.88,10.09,Terminé,A131
5277,670,VOL00143,81,VOL00143,20220513,Singapour,Sydney,9010.03,11.6,Terminé,A008
5278,670,VOL00133,63,VOL00133,20220131,Paris,Singapour,6661.5,8.96,Terminé,A025
5279,670,VOL02888,63,VOL02888,20230325,Berlin,Tokyo,5559.08,8.93,Terminé,A036
5280,671,VOL00412,58,VOL00412,20211223,Rome,New York,4281.0,6.47,Terminé,A040
5281,671,VOL02254,50,VOL02254,20220730,New York,Rome,4281.0,5.54,Terminé,A005
5282,671,VOL02225,50,VOL02225,20220524,Singapour,Dubaï,3627.21,5.56,Terminé,A003
5283,671,VOL01337,112,VOL01337,20220313,Dubaï,Los Angeles,9281.76,12.47,Terminé,A003
5284,671,VOL01172,91,VOL01172,20220214,New York,Hong Kong,8049.43,10.16,Terminé,A145
5285,671,VOL00279,74,VOL00279,20220920,Hong Kong,Madrid,6542.88,8.25,Terminé,A072
5286,671,VOL00233,91,VOL00233,20221105,Hong Kong,Madrid,6542.88,10.09,Terminé,A131
5287,671,VOL00143,104,VOL00143,20220513,Singapour,Sydney,9010.03,11.6,Terminé,A008
5288,671,VOL00133,81,VOL00133,20220131,Paris,Singapour,6661.5,8.96,Terminé,A025
5289,671,VOL02888,80,VOL02888,20230325,Berlin,Tokyo,5559.08,8.93,Terminé,A036
5290,671,VOL00998,66,VOL00998,20220120,Tokyo,Berlin,5559.08,7.31,Terminé,A011
5291,672,VOL00412,13,VOL00412,20211223,Rome,New York,4281.0,6.47,Terminé,A040
5292,672,VOL02254,11,VOL02254,20220730,New York,Rome,4281.0,5.54,Terminé,A005
5293,672,VOL02225,11,VOL02225,20220524,Singapour,Dubaï,3627.21,5.56,Terminé,A003
5294,672,VOL01337,25,VOL01337,20220313,Dubaï,Los Angeles,9281.76,12.47,Terminé,A003
5295,672,VOL01172,20,VOL01172,20220214,New York,Hong Kong,8049.43,10.16,Terminé,A145
5296,672,VOL00279,16,VOL00279,20220920,Hong Kong,Madrid,6542.88,8.25,Terminé,A072
5297,672,VOL00233,20,VOL00233,20221105,Hong Kong,Madrid,6542.88,10.09,Terminé,A131
5298,672,VOL00143,23,VOL00143,20220513,Singapour,Sydney,9010.03,11.6,Terminé,A008
5299,672,VOL00133,18,VOL00133,20220131,Paris,Singapour,6661.5,8.96,Terminé,A025
5300,672,VOL02888,18,VOL02888,20230325,Berlin,Tokyo,5559.08,8.93,Terminé,A036
5301,672,VOL00998,15,VOL00998,20220120,Tokyo,Berlin,5559.08,7.31,Terminé,A011
5302,673,VOL00412,45,VOL00412,20211223,Rome,New York,4281.0,6.47,Terminé,A040
5303,673,VOL02254,39,VOL02254,20220730,New York,Rome,4281.0,5.54,Terminé,A005
5304,673,VOL02225,39,VOL02225,20220524,Singapour,Dubaï,3627.21,5.56,Terminé,A003
5305,673,VOL01337,87,VOL01337,20220313,Dubaï,Los Angeles,9281.76,12.47,Terminé,A003
5306,673,VOL01172,71,VOL01172,20220214,New York,Hong Kong,8049.43,10.16,Terminé,A145
5307,673,VOL00279,58,VOL00279,20220920,Hong Kong,Madrid,6542.88,8.25,Terminé,A072
5308,673,VOL00389,60,VOL00389,20211226,Madrid,Hong Kong,6542.88,8.61,Terminé,A145
5309,673,VOL00233,71,VOL00233,20221105,Hong Kong,Madrid,6542.88,10.09,Terminé,A131
5310,674,VOL00412,26,VOL00412,20211223,Rome,New York,4281.0,6.47,Terminé,A040
5311,674,VOL02254,22,VOL02254,20220730,New York,Rome,4281.0,5.54,Terminé,A005
5312,674,VOL02225,22,VOL02225,20220524,Singapour,Dubaï,3627.21,5.56,Terminé,A003
5313,674,VOL01337,50,VOL01337,20220313,Dubaï,Los Angeles,9281.76,12.47,Terminé,A003
5314,675,VOL00412,45,VOL00412,20211223,Rome,New York,4281.0,6.47,Terminé,A040
5315,675,VOL02254,39,VOL02254,20220730,New York,Rome,4281.0,5.54,Terminé,A005
5316,675,VOL02225,39,VOL02225,20220524,Singapour,Dubaï,3627.21,5.56,Terminé,A003
5317,675,VOL01337,87,VOL01337,20220313,Dubaï,Los Angeles,9281.76,12.47,Terminé,A003
5318,675,VOL01172,71,VOL01172,20220214,New York,Hong Kong,8049.43,10.16,Terminé,A145
5319,675,VOL00279,58,VOL00279,20220920,Hong Kong,Madrid,6542.88,8.25,Terminé,A072
5320,675,VOL00233,71,VOL00233,20221105,Hong Kong,Madrid,6542.88,10.09,Terminé,A131
5321,675,VOL00143,81,VOL00143,20220513,Singapour,Sydney,9010.03,11.6,Terminé,A008
5322,675,VOL00133,63,VOL00133,20220131,Paris,Singapour,6661.5,8.96,Terminé,A025
5323,675,VOL02888,63,VOL02888,20230325,Berlin,Tokyo,5559.08,8.93,Terminé,A036
5324,676,VOL00412,13,VOL00412,20211223,Rome,New York,4281.0,6.47,Terminé,A040
5325,676,VOL02254,11,VOL02254,20220730,New York,Rome,4281.0,5.54,Terminé,A005
5326,676,VOL02225,11,VOL02225,20220524,Singapour,Dubaï,3627.21,5.56,Terminé,A003
5327,676,VOL01337,25,VOL01337,20220313,Dubaï,Los Angeles,9281.76,12.47,Terminé,A003
5328,676,VOL01172,20,VOL01172,20220214,New York,Hong Kong,8049.43,10.16,Terminé,A145
5329,676,VOL00279,16,VOL00279,20220920,Hong Kong,Madrid,6542.88,8.25,Terminé,A072
5330,676,VOL00233,20,VOL00233,20221105,Hong Kong,Madrid,6542.88,10.09,Terminé,A131
5331,676,VOL00143,23,VOL00143,20220513,Singapour,Sydney,9010.03,11.6,Terminé,A008
5332,676,VOL00133,18,VOL00133,20220131,Paris,Singapour,6661.5,8.96,Terminé,A025
5333,676,VOL02888,18,VOL02888,20230325,Berlin,Tokyo,5559.08,8.93,Terminé,A036
5334,677,VOL00412,26,VOL00412,20211223,Rome,New York,4281.0,6.47,Terminé,A040
5335,677,VOL02254,22,VOL02254,20220730,New York,Rome,4281.0,5.54,Terminé,A005
5336,677,VOL02225,22,VOL02225,20220524,Singapour,Dubaï,3627.21,5.56,Terminé,A003
5337,677,VOL01337,50,VOL01337,20220313,Dubaï,Los Angeles,9281.76,12.47,Terminé,A003
5338,677,VOL01172,41,VOL01172,20220214,New York,Hong Kong,8049.43,10.16,Terminé,A145
5339,677,VOL00279,33,VOL00279,20220920,Hong Kong,Madrid,6542.88,8.25,Terminé,A072
5340,677,VOL00233,40,VOL00233,20221105,Hong Kong,Madrid,6542.88,10.09,Terminé,A131
5341,677,VOL00143,46,VOL00143,20220513,Singapour,Sydney,9010.03,11.6,Terminé,A008
5342,678,VOL00412,26,VOL00412,20211223,Rome,New York,4281.0,6.47,Terminé,A040
5343,678,VOL02254,22,VOL02254,20220730,New York,Rome,4281.0,5.54,Terminé,A005
5344,678,VOL02225,22,VOL02225,20220524,Singapour,Dubaï,3627.21,5.56,Terminé,A003
5345,678,VOL01337,50,VOL01337,20220313,Dubaï,Los Angeles,9281.76,12.47,Terminé,A003
5346,678,VOL01172,41,VOL01172,20220214,New York,Hong Kong,8049.43,10.16,Terminé,A145
5347,678,VOL00279,33,VOL00279,20220920,Hong Kong,Madrid,6542.88,8.25,Terminé,A072
5348,678,VOL00233,40,VOL00233,20221105,Hong Kong,Madrid,6542.88,10.09,Terminé,A131
5349,678,VOL00143,46,VOL00143,20220513,Singapour,Sydney,9010.03,11.6,Terminé,A008
5350,678,VOL00133,36,VOL00133,20220131,Paris,Singapour,6661.5,8.96,Terminé,A025
5351,678,VOL02888,36,VOL02888,20230325,Berlin,Tokyo,5559.08,8.93,Terminé,A036
5352,679,VOL00412,26,VOL00412,20211223,Rome,New York,4281.0,6.47,Terminé,A040
5353,679,VOL02254,22,VOL02254,20220730,New York,Rome,4281.0,5.54,Terminé,A005
5354,679,VOL02225,22,VOL02225,20220524,Singapour,Dubaï,3627.21,5.56,Terminé,A003
5355,679,VOL01337,50,VOL01337,20220313,Dubaï,Los Angeles,9281.76,12.47,Terminé,A003
5356,679,VOL01172,41,VOL01172,20220214,New York,Hong Kong,8049.43,10.16,Terminé,A145
5357,679,VOL00279,33,VOL00279,20220920,Hong Kong,Madrid,6542.88,8.25,Terminé,A072
5358,679,VOL00233,40,VOL00233,20221105,Hong Kong,Madrid,6542.88,10.09,Terminé,A131
5359,679,VOL00143,46,VOL00143,20220513,Singapour,Sydney,9010.03,11.6,Terminé,A008
5360,680,VOL00412,13,VOL00412,20211223,Rome,New York,4281.0,6.47,Terminé,A040
5361,680,VOL02254,11,VOL02254,20220730,New York,Rome,4281.0,5.54,Terminé,A005
5362,680,VOL02225,11,VOL02225,20220524,Singapour,Dubaï,3627.21,5.56,Terminé,A003
5363,680,VOL01337,25,VOL01337,20220313,Dubaï,Los Angeles,9281.76,12.47,Terminé,A003
5364,681,VOL00412,26,VOL00412,20211223,Rome,New York,4281.0,6.47,Terminé,A040
5365,681,VOL02254,22,VOL02254,20220730,New York,Rome,4281.0,5.54,Terminé,A005
5366,681,VOL02225,22,VOL02225,20220524,Singapour,Dubaï,3627.21,5.56,Terminé,A003
5367,681,VOL01337,50,VOL01337,20220313,Dubaï,Los Angeles,9281.76,12.47,Terminé,A003
5368,681,VOL02918,45,VOL02918,20211225,Hong Kong,New York,8049.43,11.21,Terminé,A113
5369,681,VOL01172,41,VOL01172,20220214,New York,Hong Kong,8049.43,10.16,Terminé,A145
5370,682,VOL00412,13,VOL00412,20211223,Rome,New York,4281.0,6.47,Terminé,A040
5371,682,VOL02254,11,VOL02254,20220730,New York,Rome,4281.0,5.54,Terminé,A005
5372,682,VOL02225,11,VOL02225,20220524,Singapour,Dubaï,3627.21,5.56,Terminé,A003
5373,682,VOL01337,25,VOL01337,20220313,Dubaï,Los Angeles,9281.76,12.47,Terminé,A003
5374,683,VOL00412,13,VOL00412,20211223,Rome,New York,4281.0,6.47,Terminé,A040
5375,683,VOL02254,11,VOL02254,20220730,New York,Rome,4281.0,5.54,Terminé,A005
5376,683,VOL02225,11,VOL02225,20220524,Singapour,Dubaï,3627.21,5.56,Terminé,A003
5377,683,VOL01337,25,VOL01337,20220313,Dubaï,Los Angeles,9281.76,12.47,Terminé,A003
5378,683,VOL01172,20,VOL01172,20220214,New York,Hong Kong,8049.43,10.16,Terminé,A145
5379,683,VOL00279,16,VOL00279,20220920,Hong Kong,Madrid,6542.88,8.25,Terminé,A072
5380,683,VOL00233,20,VOL00233,20221105,Hong Kong,Madrid,6542.88,10.09,Terminé,A131
